	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00454	0.099074	0.099165	0.022222	0.05	0.1247235	0.034091	0.185519	0.163123	0.2175115	0.1611135	0.022222	0.21674	0.096374	0.0657895	0.26183	0.1129895	0.09375	0.16883	0.2365	0.1894865	0.1496745	0.6008665	0.0735295	0.18229	0.119272	0.115253	0.0606965	0.0666665	0.171917	0.115204	0.262918	0.134435	0.1470605	0.2152765	0.186838	0.148232	0.16389	0.200055	0.171418	0.0326085	0.0885145	0.2457505	0.140211	0.138794	0.096006	0.1049125	0.0666665	0.160022	1	0.2176135	0.20929	0.1767885	0.3966685	0.2164245	0.1912	0.027778	0.353534	0.1871085	0.167485	0.2047395	0.156965	0.2310955	0.144445	0.2037765	0.032258	0.096774	0.1274945	0.192858	0	0.090909	0.258825	0.341608	0.137155	0.142593	0.082061	0.1444465	0.0917825	0.042866	0.2862035	0.2039815	0.1764415	0.147875	0.0865665	0.182018	0.220363	0.14191	0.183982	0.0861625	0.2516595	0.201826	0.129958	0.028302	0.107844	0.1190085	0.1037455	0.0835615	0.1479365	0.1296285	0.0893555	0.074815	0.2273795	0.1466665	0.210167	0.13316	0.23277	0.1364445	0.2000015	0.2065845	0.0625	0.124096	0.16182	0.12041	0.131773	0.150982	0.160975	0.2283425	0.0917095	0.1582715	0.2312095	0	0.2860375	0.127453	0.194966	0.1670635	0.1823575	0.2964845	0.325939	0.2938315	0.285022	0.136261	0.018868	0.338227	0.164215	0.133313	0.2208815	0.120181	0.155305	0.117436	0.219962	0.126711	0.209057	0.1133055	0.2281445	0.2112815	0.282827	0.24623	0.1984115	0.29698	0.1051855	0.0964715	0.084495	0.2132305	0.2674255	0.1409565	0.0728625	0.112141	0.173724	0.110721	0.1279	0.128245	0.092073	0.131773	0.1872645	0.061695	0.095765	0.0142855	0	0.15729	0.1131835	0.5577365	0.112638	0.10474	0.375625	0.143451	0.1789535	0.1249295	0.1328055	0.201788	0.0987225	0.2290085	0.1757715	0.101263	0.142545	0.2939375	0.0454545	0.097998	0.1626065	0.110756	0.1822325	0.14602	0.061103	0.2313995	0.158814	0.199301	0.082339	0.0868325	0.139163	0.0714285	0.399575	0.1090555	0.2145265	0.242103	0.1523815	0.089996	0.11598	0.029412	0.1206895	0.140781	0.1287075	0.09731	0.128985	0.1358995	0.3154545	0.151174	0.119855	0.145835	0.163692	0.0128205	0.119321	0.134956	0.282733	0.153486	0.190164
D00465	0.1583335	0.1239505	0.1176985	0.0847095	0.139375	0.118393	0.2674225	0.31374	0.241955	0.1035175	0.1247135	0.1452	0.06513	0.176588	0.174528	0.168282	0.1452755	0.1351755	0.167806	0.1984345	0.1149005	0.19368	0.081081	0.225775	0.20249	0.165572	0.055194	0.156383	0.1890645	0.2312015	0.2114465	0.065913	0.1755415	0.1832385	0.257353	0.1556065	0.149307	0.210681	0.179961	0.135954	0.10893	0.175362	0.2020215	0.203675	0.0801155	0.1136425	0.0795195	0.169153	0.2176135	1	0.127254	0.176144	0.207516	0.130903	0.1931685	0.0910915	0.21528	0.1863865	0.1679665	0.1266495	0.169171	0.258287	0.1037665	0.1986095	0.124554	0.121212	0.0618455	0.472726	0.015625	0.097222	0.16554	0.200979	0.186898	0.221482	0.104195	0.1113545	0.1115925	0.095585	0.172981	0.1619265	0.103832	0.124405	0.123535	0.140706	0.2001655	0.164649	0.2266645	0.106201	0.2699145	0.180761	0.1595765	0.091818	0.114672	0.1591475	0.1776105	0.1141035	0.2669155	0.2159615	0.1134005	0.135522	0.2200065	0.072234	0.339455	0.142294	0.149349	0.176305	0.1979165	0.2616	0.123201	0.117416	0.1848645	0.1349055	0.146295	0.112728	0.140391	0.21902	0.136636	0.259317	0.219902	0.044572	0.2125205	0.1076825	0.131382	0.1108705	0.2408235	0.200632	0.188752	0.218457	0.1791205	0.1505835	0.0945215	0.1918	0.196295	0.156862	0.144598	0.14959	0.2030545	0.11582	0.188615	0.19675	0.2122545	0.05685	0.130903	0.1926395	0.2272735	0.191187	0.1235135	0.1797155	0.24594	0.0990315	0.185166	0.170364	0.183397	0.1947935	0.0981075	0.1186885	0.334505	0.102062	0.131794	0.168718	0.1294885	0.144432	0.1081575	0.0994925	0.101838	0.0625555	0.0552365	0.249747	0.16859	0.19253	0.17058	0.204165	0.281337	0.13348	0.1904215	0.169642	0.122679	0.167226	0.1310095	0.230793	0.149571	0.1130615	0.14733	0.2288115	0.1408725	0.1822345	0.1881995	0.069855	0.2408585	0.151133	0.170845	0.191863	0.144144	0.1857825	0.0745265	0.0943525	0.2162295	0.0789475	0.251348	0.1327685	0.217675	0.29028	0.1277295	0.115069	0.1211165	0.0657955	0.0644855	0.143002	0.1325055	0.0709855	0.1623605	0.2179465	0.17039	0.167953	0.127367	0.128146	0.176815	0.0803425	0.1021285	0.196297	0.2738735	0.123075	0.1709395
D00480	0.097758	0.139495	0.0348835	0.043055	0.170941	0.0348835	0.120212	0.12339	0.170633	0.1898795	0.0348835	0.2275635	0.121951	0.0824925	0.188672	0.149825	0.154165	0.2433235	0.53608	0.17532	0.1262535	0.2557775	0.0757575	0.354946	0.1300905	0.124771	0.054054	0.015625	0.159252	0.132016	0.2017565	0.107143	0.12356	0.53647	0.23261	0.216522	0.2170315	0.1837985	0.19494	0.0533895	0.146887	0.149271	0.163833	0.1516765	0.134597	0.1287275	0.031915	0.2225485	0.20929	0.127254	1	0.341268	0.3923405	0.9327105	0.1539085	0.10138	0.3527075	0.190708	0.228764	0.2107475	0.2384625	0.219707	0.1829415	0.1719815	0.1039575	0.080645	0.125	0.146358	0.0384615	0.123108	0.17869	0.2465815	0.0899425	0.1727915	0.124588	0.121665	0.108894	0.009091	0.1530455	0.15426	0.182174	0.2706525	0.131311	0.2631615	0.2878965	0.2425475	0.18565	0.160603	0.177342	0.2490445	0.175987	0.028846	0.180909	0.156353	0.15111	0.1253765	0.152365	0.14729	0.091241	0.0508295	0.176973	0.158362	0.1229645	0.1236575	0.469165	0.0734195	0.122959	0.1579415	0.011628	0.1314405	0.196637	0.189337	0.2	0.156055	0.301291	0.2038695	0.027778	0.174265	0.58588	0.048387	0.179836	0.177446	0.177034	0.5203635	0.1715735	0.194817	0.25975	0.4033555	0.18512	0.16626	0.029412	0.3125	0.21101	0.242205	0.13964	0.1904765	0.116665	0.1918715	0.1424875	0.1589	0.1855215	0.11757	0.326738	0.1682715	0.2086875	0.2323175	0.17879	0.433757	0.114288	0.0625	0.1122095	0.1875015	0.2144105	0.1230125	0.04717	0.188851	0.1341855	0.10483	0.1502535	0.1816875	0.122606	0.23677	0.1803885	0.019231	0.1215705	0.046875	0.051724	0.270803	0.145835	0.2548175	0.145831	0.1420315	0.35606	0.21455	0.15466	0.151515	0.177525	0.5042745	0.1303105	0.32456	0.2338285	0.0697675	0.2296775	0.4048895	0.0531765	0.106204	0.142698	0.13393	0.2277025	0.1305085	0.0434785	0.1495385	0.3283945	0.1208155	0.121448	0.105	0.168335	0.090909	0.2568965	0.166289	0.1742115	0.23512	0.2301335	0.128571	0.1775915	0	0.1034485	0.2908145	0.153895	0.1161485	0.1829525	0.3228795	0.553638	0.09739	0.1209395	0.19815	0.1199325	0.027027	0.175001	0.189306	0.2160195	0.154368	0.103397
D00483	0.1263865	0.1567595	0.0722205	0.042545	0.20552	0.0718555	0.125	0.128396	0.175663	0.214287	0.0742055	0.19313	0.095238	0.0932895	0.199032	0.49717	0.230036	0.3737755	0.286613	0.180055	0.132608	0.201145	0.096774	0.277322	0.113493	0.152468	0.0555555	0.0627435	0.1755975	0.197231	0.145206	0.111111	0.1699875	0.301208	0.1968955	0.2232605	0.2162695	0.170274	0.2041685	0.082124	0.132907	0.138006	0.439585	0.156063	0.102941	0.1350435	0.0212765	0.209265	0.1767885	0.176144	0.341268	1	0.229338	0.2956355	0.161835	0.08689	0.2179585	0.178693	0.705357	0.193447	0.19217	0.218822	0.1748425	0.177515	0.074074	0.0833335	0.107143	0.1692515	0.04	0.107414	0.160702	0.1884965	0.111589	0.501192	0.186921	0.149125	0.156747	0.034906	0.158615	0.167624	0.1804045	0.3203245	0.186454	0.21791	0.2722625	0.2010885	0.190195	0.1476635	0.1839065	0.200667	0.1809085	0.0763355	0.2229395	0.1830945	0.178881	0.2094185	0.1578015	0.1736115	0.080796	0.0517915	0.164999	0.14126	0.128332	0.127413	0.2576565	0.1172615	0.135778	0.171393	0.031855	0.143287	0.1687765	0.2254285	0.2914075	0.141025	0.255745	0.174622	0.0394415	0.161795	0.3045765	0.0803305	0.1879955	0.194769	0.1522195	0.2112815	0.140891	0.164204	0.1807485	0.190178	0.160031	0.1723205	0.0685965	0.2252005	0.2515365	0.4780085	0.129875	0.340605	0.1486625	0.1795915	0.132413	0.170597	0.142979	0.102225	0.2107965	0.1496425	0.1721755	0.196385	0.21625	0.2363965	0.17176	0.0520835	0.211427	0.23327	0.2026865	0.164846	0.08055	0.2478955	0.1660535	0.153085	0.144325	0.3448735	0.160133	0.3817085	0.1321225	0.036945	0.1221665	0.069222	0.087234	0.2498195	0.2823535	0.212255	0.4413795	0.2185845	0.2110135	0.1999115	0.1897555	0.348375	0.2291165	0.263055	0.399578	0.2444685	0.36238	0.0581395	0.2601465	0.203673	0.0972055	0.1723825	0.173984	0.128245	0.2073075	0.134972	0.062028	0.131612	0.1916805	0.1339045	0.1767415	0.09681	0.4854705	0.112903	0.1959115	0.191875	0.132256	0.22009	0.276768	0.1643065	0.2231615	0.00606	0.107143	0.169	0.14799	0.1442145	0.2542735	0.2317255	0.2404405	0.1126205	0.139256	0.219682	0.1448405	0.082857	0.120515	0.2214595	0.2041335	0.222875	0.126665
D00493	0.0833315	0.112924	0.0555555	0.034091	0.1586935	0.068182	0.143676	0.164529	0.4009325	0.2002955	0.0555555	0.281301	0.111111	0.0963235	0.340296	0.141976	0.2143025	0.1950165	0.651852	0.311499	0.2143975	0.516403	0.0833335	0.23674	0.1533905	0.1534085	0.0625	0.096774	0.285845	0.1306255	0.349451	0.09375	0.1559505	0.304716	0.211628	0.1936555	0.1571985	0.2284495	0.199473	0.0531915	0.1153835	0.255633	0.142231	0.1127955	0.082355	0.1357725	0.0510205	0.179582	0.3966685	0.207516	0.3923405	0.229338	1	0.3839265	0.209058	0.0394735	0.9077365	0.2120775	0.168303	0.1729415	0.195621	0.2956875	0.159075	0.237377	0.0625	0.0882355	0.090909	0.168212	0.016129	0.126417	0.3430755	0.333335	0.159312	0.160314	0.1202905	0.206395	0.1333345	0.0606855	0.2428275	0.202566	0.169355	0.2223795	0.12657	0.2184355	0.23552	0.2609305	0.295835	0.112375	0.270068	0.23654	0.146374	0.0462965	0.1599	0.1350045	0.157514	0.103844	0.150135	0.200165	0.1033025	0.0763785	0.2000375	0.159015	0.2275615	0.1422335	0.4791485	0.1452335	0.21785	0.2355235	0.0646345	0.117914	0.182645	0.1533375	0.125376	0.13844	0.2280225	0.3428585	0.0615615	0.176407	0.4489885	0.0776935	0.3949095	0.167015	0.212201	0.2684945	0.2366345	0.2704435	0.433257	0.44015	0.259888	0.168275	0.04717	0.3840135	0.145583	0.145517	0.2384935	0.1779565	0.163	0.1286765	0.240475	0.157352	0.257817	0.081081	0.273495	0.245122	0.3921585	0.29885	0.153365	0.4681815	0.12814	0.091365	0.116485	0.2554545	0.302286	0.2119115	0.0806815	0.1663485	0.157355	0.117811	0.157283	0.140082	0.11795	0.143647	0.2007145	0.0864825	0.1246945	0.057143	0.0625	0.1838415	0.13073	0.550323	0.12976	0.115708	0.5935215	0.2173485	0.179821	0.143791	0.2079155	0.324184	0.092965	0.3474535	0.220485	0.094914	0.2154745	0.5225805	0.0666665	0.132178	0.2250005	0.0945945	0.234207	0.155567	0.081223	0.235402	0.393801	0.188321	0.0895585	0.111865	0.156455	0.097222	0.386972	0.2345665	0.247172	0.3667885	0.2293715	0.133894	0.1731925	0.034717	0.109375	0.3483445	0.176822	0.140554	0.140982	0.179486	0.559057	0.16898	0.1390465	0.190736	0.162529	0.051282	0.155212	0.2010365	0.320442	0.198753	0.2516735
D00494	0.10222	0.1447795	0.0357145	0.0442065	0.17802	0.0357145	0.12381	0.127181	0.157409	0.1973665	0.0357145	0.2128795	0.125	0.069439	0.177977	0.1549575	0.137843	0.2508305	0.528335	0.16323	0.110282	0.2416985	0.078125	0.37091	0.1229975	0.1284105	0.0555555	0.016129	0.1479025	0.135348	0.189143	0.111111	0.127718	0.5625	0.2409865	0.2223055	0.225725	0.187986	0.2014155	0.0547065	0.151517	0.138006	0.1690535	0.156075	0.138757	0.130784	0.0326085	0.23047	0.2164245	0.130903	0.9327105	0.2956355	0.3839265	1	0.158805	0.105035	0.3453415	0.196428	0.2377365	0.21926	0.227107	0.225595	0.18769	0.176455	0.085979	0.0833335	0.1296295	0.1341445	0.019231	0.096774	0.183292	0.2559505	0.09294	0.1380955	0.127043	0.1061385	0.093345	0.0092595	0.140635	0.1413965	0.1865905	0.2301335	0.134101	0.2720235	0.2979585	0.2291065	0.17381	0.146887	0.1642865	0.25655	0.1809085	0.029412	0.1789455	0.1598745	0.154461	0.121813	0.139316	0.131945	0.0856035	0.0363635	0.182143	0.14126	0.126852	0.121036	0.455965	0.075	0.127085	0.161448	0.011905	0.117675	0.2015915	0.170941	0.1821715	0.141025	0.278534	0.192357	0.0285715	0.16288	0.55697	0.032258	0.1679255	0.181454	0.1670345	0.4999975	0.175765	0.2007115	0.2478045	0.420637	0.1902055	0.1709555	0.03	0.297933	0.19252	0.1973665	0.142528	0.174825	0.1193575	0.196985	0.131338	0.14759	0.1742115	0.112903	0.3142855	0.1566715	0.1967845	0.2170785	0.18455	0.4252855	0.117171	0.06383	0.1019765	0.176192	0.2016115	0.1138135	0.048077	0.1870305	0.120515	0.092475	0.15382	0.1884945	0.1261905	0.1944465	0.1730225	0.019608	0.1191705	0.048387	0.034483	0.2793825	0.1501765	0.2406485	0.1505155	0.146275	0.3691745	0.220422	0.158989	0.1568125	0.1835105	0.525835	0.134312	0.3379645	0.2430185	0.0714285	0.2375015	0.4208315	0.054469	0.108689	0.1305445	0.1382925	0.215049	0.133044	0.0444445	0.138887	0.3221015	0.1259275	0.1233715	0.1063125	0.134446	0.0757575	0.2669155	0.152353	0.178815	0.2435485	0.23846	0.131111	0.17381	0	0.107143	0.2849605	0.1579755	0.099542	0.1898795	0.3339765	0.5847565	0.099998	0.124166	0.203297	0.123456	0.027778	0.178804	0.1949295	0.2226215	0.1592385	0.0897435
D00498	0.098663	0.1610235	0.1381885	0.1500005	0.235366	0.139678	0.240055	0.203515	0.154745	0.121464	0.126905	0.1271055	0.0930235	0.1785835	0.165031	0.176725	0.1411835	0.1091535	0.1909085	0.1679865	0.1426635	0.176629	0.09375	0.1354705	0.117118	0.3346775	0.0694445	0.0689655	0.155687	0.220945	0.170224	0.086207	0.143275	0.1783	0.12186	0.1313425	0.115765	0.162693	0.240905	0.1701445	0.150982	0.164165	0.2225335	0.1505115	0.111415	0.080526	0.146308	0.1971855	0.1912	0.1931685	0.1539085	0.161835	0.209058	0.158805	1	0.092745	0.179964	0.203503	0.184485	0.1666645	0.11852	0.194018	0.098278	0.144059	0.0860485	0.201337	0.1034485	0.1995445	0	0.137903	0.142271	0.2178955	0.1672335	0.186744	0.130801	0.137735	0.105249	0.0714285	0.14189	0.187515	0.1156305	0.173201	0.1287845	0.150465	0.183882	0.134245	0.1872025	0.1466905	0.2016695	0.151421	0.15812	0.1291815	0.14413	0.14375	0.07079	0.1275415	0.2154445	0.17341	0.105781	0.18819	0.137901	0.146295	0.2083315	0.1814465	0.198625	0.2101065	0.36757	0.147354	0.178691	0.1389755	0.24283	0.226273	0.2053595	0.2362435	0.16838	0.162035	0.0921525	0.133893	0.1544315	0.03125	0.16033	0.13222	0.1074155	0.122876	0.1728005	0.14383	0.152015	0.1568215	0.151486	0.1277765	0.114153	0.21394	0.1683195	0.2223795	0.154195	0.236875	0.169572	0.113335	0.1510265	0.1736595	0.1355665	0.090909	0.152077	0.1957675	0.136906	0.188724	0.1357155	0.15278	0.1965805	0.1286215	0.1900685	0.151982	0.222202	0.124422	0.1288715	0.1470165	0.229655	0.099771	0.1262345	0.2403015	0.173931	0.2440495	0.0940605	0.07863	0.0866175	0.051513	0.038564	0.126131	0.2015645	0.190774	0.191504	0.213638	0.2158465	0.177907	0.217713	0.2174865	0.207517	0.1852045	0.144978	0.168155	0.180305	0.149245	0.2073615	0.2137585	0.164511	0.1755275	0.206347	0.132145	0.122431	0.199671	0.16734	0.1950525	0.1529405	0.2107005	0.062052	0.0919995	0.190477	0.090909	0.17149	0.1080475	0.138804	0.186454	0.1789105	0.1462145	0.142879	0.1652985	0.0833335	0.1268925	0.1282335	0.0833335	0.2221675	0.160086	0.1666685	0.2300895	0.1137	0.1453815	0.234955	0.027027	0.1306845	0.0983605	0.1805135	0.189975	0.19058
D00499	0.021505	0.0357145	0.125076	0.0915635	0.0576925	0.0806395	0.044728	0.0556125	0.0907515	0.024259	0.125136	0.0135135	0.0993585	0.167394	0.0601435	0.085791	0.0479095	0.047619	0.071476	0.0639745	0.0357145	0.027027	0.0689655	0.077336	0.069417	0.0933045	0.0517445	0.0776765	0.0968085	0.0713865	0.060755	0.087575	0.1147265	0.0990125	0.085966	0.1064495	0.077303	0.075296	0.10491	0.140662	0.069081	0.078174	0.0766785	0.092944	0.069081	0.1063235	0.095493	0.08137	0.027778	0.0910915	0.10138	0.08689	0.0394735	0.105035	0.092745	1	0.0375	0.0580965	0.0888865	0.074074	0.0820225	0.065153	0.0326085	0.1165085	0.0985865	0.084279	0.1125	0.070761	0.0227275	0.05	0.0586285	0.0142855	0.274035	0.076753	0.0429935	0.034483	0.052714	0.049893	0.043031	0.030375	0.05	0.0848945	0.066648	0.0853185	0.0802455	0.079062	0.0616595	0.0670185	0.0722205	0.0679055	0.077085	0.0647005	0.0564555	0.0740005	0.040761	0.0593365	0.0727105	0.128795	0.0438025	0.0579405	0.03823	0	0.033832	0.109448	0.070811	0.0330285	0.0213265	0.0889245	0.0834795	0.160523	0.107258	0.0555555	0.0825385	0.099515	0.089943	0.133473	0.290065	0.03234	0.150434	0.0576925	0.11009	0.0579415	0.0346845	0.1004455	0.036613	0.0238095	0.0908875	0.013158	0.0656535	0.0553925	0.066818	0.013889	0.0576925	0.0964285	0.057872	0.084926	0.099553	0.0498195	0.057901	0.0775155	0.0397965	0.091762	0.011905	0.021739	0.052749	0.045897	0.067097	0.058926	0.093588	0.132671	0.062878	0.051683	0.057465	0.046641	0.0827835	0.0586715	0.052662	0.031745	0.066083	0.0916905	0.0416665	0.0941535	0.027568	0.0491585	0.097036	0.088828	0.0997765	0.089395	0.1269835	0.013158	0.084923	0.089514	0.0754045	0.0846745	0.0969775	0.087241	0.0441175	0.1449755	0.0751635	0.084996	0.0782965	0.1200125	0.057143	0.0589215	0.0933875	0.1111535	0.0644855	0.1286035	0.1105255	0.121665	0.1365505	0.0948565	0.0638055	0.0185185	0.0240965	0.0534055	0.0747855	0.0666665	0.029412	0.0560465	0.040864	0.034602	0.0876625	0.0502695	0.0657145	0.0261715	0.10775	0.0527625	0.055814	0.011905	0.1189655	0.1005735	0.0523815	0.071469	0.111592	0.063573	0.1004095	0.0886465	0.044433	0.0389635	0.1138645	0.0914825	0.0621235
D00503	0.07876	0.1073195	0.0652175	0.0212765	0.149825	0.077778	0.122436	0.156834	0.405197	0.170548	0.0652175	0.2484555	0.09375	0.106495	0.3042175	0.135568	0.204547	0.2119465	0.587035	0.281866	0.200577	0.4622465	0.0641025	0.205293	0.1584485	0.1457205	0.059524	0.090909	0.2575695	0.1386665	0.333335	0.0714285	0.148988	0.2711355	0.2201265	0.1717945	0.131521	0.208121	0.173244	0.0625	0.0966835	0.2258365	0.13594	0.0961675	0.0653845	0.1476335	0.0384615	0.154531	0.353534	0.21528	0.3527075	0.2179585	0.9077365	0.3453415	0.179964	0.0375	1	0.20038	0.160255	0.144922	0.174333	0.281245	0.15324	0.2277115	0.042857	0.0675675	0.0694445	0.16065	0.0151515	0.119731	0.3267325	0.290136	0.151991	0.1692755	0.1264835	0.193407	0.127746	0.0586215	0.232672	0.1943215	0.1635355	0.2303945	0.1328435	0.191161	0.2059975	0.2340565	0.2682365	0.1078435	0.237909	0.211768	0.15468	0.0545455	0.1542255	0.130486	0.1757625	0.1001675	0.143596	0.208855	0.1149725	0.0738655	0.1749115	0.150982	0.2322805	0.1370535	0.43182	0.152754	0.188057	0.2413635	0.074592	0.0984835	0.189883	0.145022	0.119237	0.113144	0.242855	0.324467	0.0453555	0.1841605	0.428211	0.0740755	0.3776155	0.1614855	0.1928155	0.245556	0.227349	0.2592	0.394188	0.418285	0.2325615	0.1758635	0.0555555	0.335185	0.1381105	0.1380955	0.2306355	0.1701065	0.14444	0.1123905	0.230381	0.136507	0.231573	0.0625	0.2600165	0.2198395	0.3737165	0.2623105	0.13045	0.4208775	0.1364755	0.0772725	0.124148	0.2615655	0.288899	0.2177065	0.0864085	0.1602	0.150135	0.1244615	0.1645835	0.133126	0.112913	0.1363005	0.183413	0.1087055	0.1355055	0.0394735	0.0588235	0.191687	0.139901	0.4953415	0.138996	0.111024	0.5598575	0.224108	0.1719815	0.1536715	0.1975315	0.2885785	0.0887085	0.30319	0.190477	0.0788665	0.2236845	0.471442	0.076087	0.1400735	0.230174	0.0897435	0.249451	0.14953	0.0899985	0.211878	0.3782275	0.158615	0.0992085	0.115636	0.16528	0.076923	0.3429	0.2245595	0.2217195	0.368205	0.2179705	0.140214	0.1806705	0.033216	0.102941	0.3356505	0.1845305	0.1343245	0.133986	0.1562075	0.501755	0.1775265	0.132737	0.183424	0.155515	0.0625	0.1612755	0.224882	0.3059995	0.173405	0.220497
D00509	0.1304335	0.1537105	0.054458	0.0646345	0.1873675	0.048368	0.1701445	0.153141	0.2498655	0.1661235	0.055213	0.2273795	0.1029435	0.065404	0.202639	0.140625	0.1523555	0.137092	0.2075385	0.207336	0.1932365	0.2228855	0.0657895	0.25505	0.205221	0.166495	0.1191535	0.052117	0.277741	0.130193	0.1856915	0.098974	0.2227015	0.2145295	0.2335735	0.19871	0.225335	0.2183075	0.187498	0.0562485	0.0934405	0.159502	0.1313645	0.1099035	0.0796655	0.1152755	0.058425	0.202598	0.1871085	0.1863865	0.190708	0.178693	0.2120775	0.196428	0.203503	0.0580965	0.20038	1	0.165874	0.2022755	0.1875545	0.259868	0.1959045	0.2588935	0.0441175	0.0931795	0.1028555	0.16396	0	0.081081	0.214423	0.216668	0.174018	0.159442	0.1497675	0.18692	0.1083335	0.124515	0.16701	0.404491	0.155842	0.278615	0.1688545	0.3219755	0.2304005	0.2214565	0.2374285	0.0911635	0.2242855	0.204312	0.186022	0.0504045	0.269355	0.3168435	0.1557635	0.244127	0.139876	0.1267785	0.0774245	0.0553925	0.2759955	0.1115745	0.152825	0.1922435	0.1974685	0.1254705	0.1740265	0.206584	0.068583	0.14375	0.1482735	0.18109	0.125	0.2820255	0.2337965	0.2793165	0.0709195	0.189718	0.172607	0.021093	0.196823	0.217649	0.185725	0.15034	0.159659	0.2204415	0.172952	0.163787	0.173502	0.242408	0.0416835	0.210958	0.1721375	0.1924535	0.3027125	0.15625	0.1671185	0.2194055	0.15332	0.137426	0.1924145	0.0986825	0.216403	0.210816	0.1658985	0.27672	0.1668545	0.1848795	0.127236	0.064334	0.123549	0.1722365	0.2771915	0.1711	0.0740365	0.290373	0.168614	0.2018965	0.293073	0.1708355	0.161956	0.1884485	0.1248985	0.1477675	0.1156275	0.040441	0.022659	0.212712	0.123408	0.2308205	0.12765	0.1476685	0.231572	0.1605545	0.1763165	0.1589	0.2700465	0.2160945	0.090126	0.2107135	0.2172615	0.07166	0.2527755	0.2599925	0.0586265	0.166545	0.147478	0.0989555	0.16236	0.1233175	0.0652395	0.1775785	0.1865	0.1454535	0.097393	0.1423795	0.1630855	0.0641025	0.2667795	0.27787	0.1969545	0.257145	0.2875825	0.1749545	0.235481	0.030821	0.0964305	0.179699	0.1927035	0.0797635	0.186363	0.2117365	0.1917685	0.1191285	0.1522725	0.1975295	0.126905	0.0349195	0.2062745	0.1766885	0.227797	0.1371245	0.104691
