	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00548	0,01994	0,2535365	0,1438515	0,1218595	0,1056605	0,1712015	0,102116	0,130185	0,1218675	0,150517	0,13551	0,14411	0,1962915	0,1166245	0,17655	0,18539	0,19564	0,1765345	0,120185	0,0172415	0,194645	0,125186	0,17	0,077851	0,1497735	0,162357	0,130842	0,108653	0,14697	0,1938695	0,1384285	0,169615	0,093974	0,172372	0,0410715	0,1713665	0,050105	0,17182	0,158964	0,1462085	0,1794565	0,1607925	0,171746	0,160122	0,177084	0,0701175	0,0699565	0,131465	0,1677145	0,145802	0,0937335	0,1574875	0,1537865	0,19003	0,1924685	0,164676	0,231375	0,044766	0,144475	0,06292	0,0208335	0,0185185	0,0559115	0,0185185	0,0185185	0,0473345	1	0,1882985	0,1655905	0,339885	0,162371	0,1296775	0,1611925	0,14222	0,093339	0,17438	0,0099405	0,034483	0,2032215	0,1707765	0,1761865	0,158274	0,1314475	0,1963965	0,158233	0,1056	0,1513055	0,069797	0,156615	0,1733765	0,134231	0,140685	0,0970295	0,0534345	0,13829	0,158069	0,0707785	0,09436	0,0682485	0,175047	0,16252	0,137073	0,2773355	0,04	0,1856	0,0633495	0,1223135	0,128073	0,2221045	0,16957	0,1093105	0,116874	0,1223205	0,2559475	0,1813065	0,111622	0,09068	0,099477	0,098647	0,1054115	0,0897105	0,107751	0,112656	0,162724	0,134824	0,1714465	0,178319	0,177259	0,1890035	0,1168105	0,2484265	0,065161	0,2623415	0,032758	0,0004	0,175497	0,1882985	0,1356375	0,156078	0,178364	0,0617365	0,1275125	0,1439555	0,163033	0,058759	0,107204	0,121571	0,1814855	0,1246865	0,0908855	0,139635	0,114385	0,14365	0,08104	0,15363	0,1242345	0,11181	0,25065	0,1410995	0,204832	0,1539205	0,132046	0,1477265	0,0789305	0,1059545	0,1076005	0,060875	0,1322385	0,0908345	0,01042	0,044003	0,126708	0,0882525	0,1026725	0,111076	0,134646	0,1840725	0,1504785	0,2361285	0,2155105	0,1252375	0,054725	0,179169	0,1163315	0,155902	0,106121	0,0722805	0,134908	0,148015	0,0932115	0,085331	0,141885	0,137094	0,1587285	0,175468	0,150007	0,1148595	0,1417255	0,180462	0,065846	0,062656	0,208597	0,1486585	0,2114515	0,0904175	0,102849	0,194691	0,06444	0,066181	0,16045
D00549	0	0,1078485	0,0830595	0,1211695	0,0916985	0,0873185	0,1400555	0,0879285	0,1085705	0,100474	0,082278	0,1027	0,1004205	0,1183815	0,2161515	0,1989965	0,1132335	0,1153405	0,1306465	0	0,0676325	0,0669055	0,069241	0,079333	0,104144	0,1898365	0,061788	0,13511	0,206228	0,1034705	0,0976155	0,139538	0,0719915	0,150734	0,10407	0,235557	0,060145	0,1709225	0,156303	0,27034	0,12944	0,0942205	0,1096515	0,12875	0,2068	0,0808935	0,124855	0,096359	0,0974325	0,200058	0,079018	0,16802	0,0785735	0,19461	0,1693095	0,1011575	0,120315	0,072156	0,1166665	0,060129	0,026316	0,047619	0,0526315	0,047619	0,047619	0,0208335	0,1882985	1	0,103775	0,137855	0,229401	0,0899205	0,116701	0,108725	0,1226	0,2432515	0	0,115044	0,1062185	0,178073	0,13454	0,1938505	0,280131	0,167925	0,155087	0,130325	0,111288	0,06563	0,2314765	0,11316	0,0984505	0,10451	0,0753975	0,034483	0,0595905	0,060788	0,0711255	0,0894205	0,0708655	0,1601165	0,116723	0,0788725	0,1111335	0,05	0,1165405	0,0434785	0,13155	0,1374255	0,1241645	0,2361935	0,0896335	0,162335	0,0883385	0,129105	0,1493905	0,0709735	0,12276	0,1741275	0,0416665	0,131824	0,0876285	0,085055	0,068235	0,13242	0,087501	0,138165	0,111978	0,111108	0,109265	0,0910655	0,191523	0,030303	0,0880935	0,0486695	0	0,167382	0,1957415	0,154836	0,218028	0,093822	0,062441	0,091549	0,146095	0,0746945	0,024272	0,0631985	0,1413895	0,1850365	0,0966835	0,069116	0,106803	0,1679635	0,1208945	0,0764835	0,17641	0,0553115	0,266415	0,1070535	0,196593	0,0836825	0,22145	0,080145	0,129965	0,0741405	0,059308	0,131205	0,087685	0,095542	0,0762015	0	0,073359	0,1259105	0,0854715	0,0854515	0,067345	0,2871965	0,119436	0,064451	0,130428	0,0923265	0,104609	0,017857	0,113218	0,0774325	0,107911	0,063024	0,1285385	0,096628	0,12587	0,0570705	0,078006	0,132096	0,11308	0,146913	0,09774	0,1152105	0,09577	0,144855	0,1655345	0,026316	0,1014285	0,131565	0,137791	0,086051	0,08789	0,0770035	0,2024415	0,1045115	0,0851105	0,2332515
D00550	0,0166665	0,0954305	0,196337	0,0943035	0,0939605	0,722485	0,124569	0,2494465	0,1739055	0,1934135	0,177682	0,2903905	0,3430815	0,1919645	0,145274	0,119095	0,220468	0,359515	0,154219	0,014706	0,1139115	0,186038	0,2943595	0,1073405	0,2106715	0,0831755	0,1898695	0,188754	0,1121055	0,2251245	0,327882	0,2104575	0,0793575	0,0874645	0,015625	0,190798	0,0812125	0,087451	0,06487	0,1163255	0,254845	0,3715395	0,113515	0,104881	0,2133375	0,0151515	0,013158	0,085795	0,1923495	0,105306	0,1071705	0,1607395	0,03125	0,1166665	0,158998	0,1913145	0,0757835	0,023256	0,1441415	0,032258	0,0357145	0,032258	0,0535715	0,032258	0,032258	0,030303	0,1655905	0,103775	1	0,1062985	0,12133	0,1814415	0,2028585	0,1079955	0,0819075	0,1881315	0,008772	0,0454545	0,125584	0,1484165	0,1296495	0,0815355	0,1345585	0,0708975	0,153855	0,12541	0,1778515	0,098066	0,1371515	0,170992	0,12277	0,1193975	0,069623	0,1037595	0,1478605	0,181142	0,102612	0,1333405	0,105637	0,13825	0,2503875	0,2880475	0,224483	0,0333335	0,099675	0,030303	0,1716115	0,130892	0,119592	0,1268095	0,108593	0,139487	0,108493	0,104961	0,097632	0,0811265	0,0741105	0,1054755	0,0254235	0,227266	0,1442635	0,07833	0,157027	0,203955	0,182022	0,2349415	0,2209625	0,2425885	0,2130855	0,13244	0,114048	0,0357145	0,1868045	0,0405405	0	0,0920035	0,2008595	0,1915415	0,13612	0,2835435	0,088475	0,110164	0,128738	0,184611	0,0042735	0,1338055	0,125503	0,112903	0,1933365	0,077278	0,1101705	0,110061	0,113998	0,10039	0,1729195	0,08231	0,1342445	0,145577	0,125116	0,178765	0,133878	0,173178	0,108493	0,083255	0,1373765	0,132038	0,0416665	0,117179	0,149092	0,009091	0,028302	0,1675255	0,134475	0,134455	0,1225765	0,1376185	0,2789695	0,1724585	0,1511835	0,1060535	0,1857925	0,027027	0,2473525	0,1834995	0,0801415	0,1511035	0,0135135	0,211343	0,1039435	0,0462595	0,0873585	0,1211355	0,119852	0,124254	0,1697965	0,1855955	0,207606	0,127523	0,1248365	0,0434785	0,012195	0,1110155	0,210583	0,183442	0,0590435	0,10421	0,110438	0,09416	0,026316	0,118994
D00552	0,036195	0,23728	0,162638	0,0839635	0,1665545	0,110153	0,0683325	0,089737	0,1077235	0,105655	0,2203345	0,1043035	0,1602395	0,169455	0,1198465	0,201491	0,1394495	0,146765	0,1172055	0,0454545	0,105587	0,1160555	0,134795	0,11463	0,12356	0,141325	0,102161	0,1127685	0,13517	0,22281	0,1341245	0,101189	0,122721	0,228883	0,0285445	0,087392	0,1108215	0,170591	0,169027	0,1198595	0,103957	0,0963175	0,1924015	0,4748305	0,0904605	0,070174	0,0444315	0,1683495	0,102494	0,100765	0,098115	0,09675	0,145343	0,0815925	0,1210585	0,133429	0,27485	0,031855	0,15237	0,055305	0	0	0,052176	0	0	0,042829	0,339885	0,137855	0,1062985	1	0,1432935	0,1177435	0,0968875	0,484855	0,113733	0,0978755	0,022812	0,0208335	0,18609	0,1437535	0,1470195	0,15618	0,091795	0,2109525	0,0891545	0,1828665	0,0937425	0,0854325	0,1190475	0,117858	0,0757025	0,173661	0,13497	0,0944205	0,119199	0,128458	0,1024835	0,0936975	0,0967585	0,099995	0,0934	0,08261	0,24579	0,0526315	0,211805	0,0714285	0,1303465	0,31567	0,57958	0,104124	0,166896	0,100489	0,201501	0,6434785	0,2382475	0,09923	0,07363	0,0736415	0,056918	0,139209	0,1299715	0,1067485	0,0841325	0,09757	0,0891385	0,087412	0,0907705	0,0905055	0,134305	0,059353	0,088357	0,0173465	0,113398	0,022317	0,00073	0,1071335	0,1046985	0,0622655	0,136885	0,134356	0,086965	0,0702815	0,111238	0,0918005	0,010014	0,080005	0,1074635	0,077835	0,1645985	0,117173	0,077858	0,0562105	0,20385	0,131025	0,182683	0,0578655	0,0862535	0,182306	0,1294	0,203753	0,1177965	0,2128855	0,19029	0,0395525	0,086652	0,086782	0,0185185	0,0738985	0,045443	0,024016	0,025891	0,097814	0,0563105	0,0563005	0,1216935	0,094118	0,1237445	0,1257395	0,116154	0,2874175	0,1083085	0,0185185	0,0935455	0,107201	0,1627595	0,1030735	0,046015	0,1444255	0,132724	0,111721	0,0420785	0,1189995	0,0869075	0,116181	0,094585	0,12224	0,120045	0,110993	0,1033085	0,029432	0,038203	0,246866	0,097838	0,2112985	0,0614855	0,100324	0,219775	0,053261	0,040062	0,1234575
D00553	0,03471	0,120883	0,121822	0,100434	0,1539835	0,09823	0,0903985	0,13294	0,135436	0,190106	0,134494	0,14371	0,119195	0,160725	0,2070735	0,178592	0,1391385	0,148353	0,098294	0,0185185	0,177588	0,173597	0,1031255	0,0704955	0,1521415	0,1748605	0,098249	0,0949375	0,4313345	0,117747	0,104945	0,164495	0,156616	0,3742505	0,0972875	0,1841775	0,051313	0,174827	0,1759415	0,153752	0,1597975	0,086195	0,15905	0,3255085	0,1781245	0,1116565	0,2033825	0,226316	0,0914385	0,19514	0,0702955	0,137728	0,0949815	0,101075	0,16011	0,193233	0,120546	0,0659435	0,159124	0,0978675	0,0227275	0,02	0,0454545	0,02	0,02	0,0384615	0,162371	0,229401	0,12133	0,1432935	1	0,125211	0,1376545	0,127611	0,1762905	0,183287	0,031755	0,09241	0,146135	0,1796215	0,157196	0,1882415	0,128116	0,168007	0,148365	0,1674815	0,1718465	0,1443295	0,2308405	0,2583395	0,090259	0,12657	0,0899975	0,0688465	0,1031495	0,0880785	0,07307	0,13528	0,08185	0,1734115	0,144605	0,0747745	0,1773085	0,0434785	0,2200935	0,0833335	0,1414405	0,2714865	0,152883	0,2244815	0,1791125	0,3624065	0,130883	0,158756	0,2683975	0,0619475	0,0485265	0,072457	0,0406555	0,1155715	0,096809	0,11397	0,117545	0,1570185	0,1412565	0,1846725	0,2062895	0,1800795	0,1345325	0,094761	0,129198	0,029653	0,0764875	0,056348	0,000625	0,208904	0,243804	0,119971	0,935688	0,121114	0,0567205	0,1126445	0,40442	0,1009345	0,024	0,1040605	0,391705	0,097164	0,108551	0,1494785	0,115815	0,086767	0,16885	0,14275	0,124313	0,0818605	0,122131	0,118798	0,4080225	0,243268	0,4602145	0,131005	0,1740475	0,0604305	0,1042565	0,10897	0,0800635	0,066802	0,0832305	0,0450945	0,1305625	0,098817	0,0567025	0,0566975	0,0814345	0,131295	0,1256295	0,1211055	0,126992	0,138785	0,124056	0,0333335	0,1677245	0,091729	0,146761	0,106763	0,207814	0,16854	0,1096755	0,06582	0,0644255	0,1326695	0,1208865	0,150455	0,109621	0,3757785	0,1210035	0,39592	0,179374	0,039555	0,1547035	0,142466	0,1326665	0,252113	0,068617	0,0891435	0,19576	0,069235	0,1387755	0,4863185
D00560	0,0691015	0,1210395	0,4266785	0,0900325	0,170662	0,1733465	0,2017545	0,2336385	0,4636335	0,1293125	0,3032465	0,246435	0,2009415	0,10771	0,1908545	0,0865315	0,2255815	0,218133	0,108271	0,075	0,1936455	0,2208535	0,2073135	0,0794365	0,1545995	0,076135	0,2082745	0,098348	0,0818655	0,269907	0,2294215	0,242091	0,168	0,130036	0,0305445	0,167388	0,104396	0,076334	0,0824885	0,1832865	0,1867415	0,1668115	0,120043	0,123701	0,15566	0,0357145	0,0615885	0,064414	0,1385275	0,199484	0,0847515	0,4346455	0,0357145	0,0772335	0,13206	0,1698215	0,0982605	0,028302	0,088081	0,0365855	0,0394735	0,0365855	0,0384615	0,0365855	0,0365855	0,047619	0,1296775	0,0899205	0,1814415	0,1177435	0,125211	1	0,1801015	0,180196	0,1722945	0,192565	0,061839	0,078409	0,1211245	0,203401	0,1255	0,097739	0,1472095	0,0675655	0,2089675	0,112363	0,153284	0,1476215	0,101995	0,1778215	0,132547	0,138952	0,1167715	0,0577765	0,138289	0,145125	0,085918	0,087088	0,083778	0,1341165	0,1877245	0,1465295	0,1932135	0,030795	0,148501	0,0844405	0,18085	0,088233	0,108009	0,1182735	0,2544765	0,136359	0,224687	0,124476	0,1733065	0,121095	0,1166305	0,1639	0,0597205	0,0930355	0,120751	0,1865535	0,2612375	0,2486455	0,275896	0,1759665	0,21575	0,1801565	0,2186005	0,1583965	0,1058935	0,0518695	0,257622	0,079928	0	0,154358	0,1961005	0,2477815	0,136331	0,194707	0,08899	0,1269315	0,184288	0,314705	0,011905	0,205177	0,1802325	0,0752075	0,203012	0,1458455	0,0891195	0,1393975	0,107675	0,1718025	0,1727485	0,133308	0,130235	0,1888685	0,093069	0,2316815	0,0853735	0,295231	0,1081585	0,0824795	0,2303705	0,0965045	0,0555555	0,16683	0,250113	0,0766985	0,042141	0,160271	0,1464495	0,1464395	0,1650335	0,1383705	0,1980875	0,243716	0,1224685	0,158243	0,1784645	0,031915	0,204685	0,4363035	0,069456	0,2490335	0,0626995	0,238948	0,1175785	0,139705	0,0863625	0,11601	0,100065	0,162472	0,1175735	0,3011375	0,2139595	0,1675385	0,124028	0,107769	0,0460715	0,159923	0,2646165	0,207256	0,0791115	0,1753875	0,07362	0,166815	0,054488	0,0735885
D00563	0,073565	0,16089	0,193933	0,181365	0,1391585	0,1906845	0,095238	0,301255	0,22861	0,2270785	0,15182	0,300577	0,20468	0,107773	0,2040245	0,1090405	0,1422035	0,2111165	0,128822	0,051724	0,161656	0,17742	0,1783215	0,07997	0,224055	0,149689	0,2018785	0,144522	0,109609	0,371925	0,2486105	0,2507565	0,15834	0,0783925	0,0931945	0,244963	0,153498	0,124543	0,081872	0,1152605	0,235298	0,1830965	0,1264745	0,0786775	0,2119215	0,034483	0,0142855	0,1107005	0,164845	0,116078	0,098379	0,2089765	0,0166665	0,130908	0,21514	0,241932	0,084205	0,0384615	0,1335645	0,0357145	0	0	0,0185185	0	0	0	0,1611925	0,116701	0,2028585	0,0968875	0,1376545	0,1801015	1	0,1195815	0,106185	0,2288235	0,05	0,1240655	0,146795	0,1439055	0,141562	0,115695	0,1154965	0,08986	0,2082305	0,1018025	0,1374965	0,110066	0,118158	0,177618	0,1700875	0,103696	0,0572555	0,0588235	0,133961	0,1307115	0,0792035	0,1487805	0,0728835	0,23561	0,21273	0,153227	0,1787695	0,017857	0,2375	0,0791485	0,19209	0,0735835	0,093844	0,13038	0,1704185	0,205159	0,1852635	0,0787975	0,0721285	0,086713	0,0907135	0,1085085	0,0708525	0,121345	0,1040185	0,204915	0,2205105	0,24034	0,2528805	0,22118	0,268513	0,2283565	0,137883	0,168668	0,118902	0,0833335	0,124127	0,102196	0	0,160905	0,1988935	0,145647	0,1324465	0,2110715	0,1110745	0,12427	0,195805	0,2394975	0,0088495	0,179366	0,190325	0,1257135	0,1446635	0,171555	0,122529	0,09375	0,082221	0,1377825	0,15919	0,1231265	0,1103905	0,229745	0,105675	0,244854	0,1147285	0,1480865	0,0839935	0,1155025	0,190491	0,162165	0,0142855	0,1441545	0,166884	0,0750285	0,0096155	0,2172015	0,1294885	0,1294685	0,138138	0,118184	0,2559505	0,199905	0,163567	0,1175	0,1159615	0,0454545	0,2779095	0,1662585	0,0968185	0,2020515	0,014706	0,1476645	0,351572	0,1279825	0,123114	0,215615	0,12728	0,1195265	0,220485	0,248486	0,1379775	0,19348	0,2432085	0,059524	0,027027	0,23884	0,1788645	0,2528695	0,169705	0,228264	0,1337	0,1240985	0,013889	0,119088
D00574	0,072552	0,1436675	0,263028	0,1064855	0,283185	0,111415	0,08802	0,11177	0,129553	0,0962685	0,220265	0,12558	0,2349345	0,140765	0,12726	0,10626	0,12988	0,208929	0,0947025	0,2303865	0,1778495	0,199276	0,198205	0,109712	0,118931	0,0817575	0,1281825	0,0889405	0,145643	0,1588615	0,150646	0,152452	0,1830835	0,188553	0,1084865	0,11018	0,1388445	0,0862085	0,0782305	0,099809	0,19394	0,181301	0,4701545	0,349897	0,0765575	0,2097355	0,36773	0,17837	0,147162	0,0838535	0,0789615	0,122651	0,0384615	0,107264	0,1001855	0,207047	0,1479995	0,089093	0,12161	0,4844815	0	0	0,0208335	0	0	0,017857	0,14222	0,108725	0,1079955	0,484855	0,127611	0,180196	0,1195815	1	0,237686	0,142186	0,0925315	0,0940155	0,109776	0,123436	0,081052	0,079668	0,0878765	0,102717	0,116388	0,14143	0,0798075	0,13304	0,096154	0,100582	0,0909865	0,1377385	0,110571	0,07325	0,1137945	0,107777	0,0992	0,097524	0,095315	0,116071	0,1741735	0,146472	0,186604	0,0529815	0,38023	0,207856	0,3630285	0,2358865	0,320332	0,1120985	0,195304	0,1454745	0,185339	0,357057	0,145381	0,0706315	0,0565375	0,084376	0,0639315	0,1089155	0,1036775	0,13622	0,116461	0,1444005	0,123719	0,11019	0,113913	0,113728	0,1254855	0,0960945	0,0749895	0,141055	0,095154	0,2015595	0,000495	0,133775	0,0890855	0,0804205	0,122493	0,2091165	0,1023195	0,117983	0,1404175	0,110528	0,0140915	0,0918315	0,14797	0,1030025	0,12706	0,1720125	0,068817	0,0837785	0,12761	0,190117	0,16064	0,0880905	0,08329	0,120855	0,1392235	0,1272945	0,1041675	0,213266	0,11636	0,060936	0,1031415	0,109765	0,015625	0,08348	0,070147	0,0536885	0,1730405	0,115801	0,06734	0,067335	0,3067105	0,089897	0,143601	0,14405	0,130797	0,2345815	0,1180355	0,046318	0,1609085	0,1738175	0,091514	0,194931	0,3760215	0,1051385	0,159866	0,085558	0,064237	0,161066	0,077654	0,102186	0,103545	0,1604315	0,0892815	0,1397475	0,1196155	0,1051075	0,1885095	0,18642	0,1106715	0,130921	0,0798905	0,222192	0,1673615	0,0811335	0,237213	0,108414
D00593	0,0511765	0,1433385	0,192608	0,09401	0,568878	0,0875585	0,082323	0,1175255	0,187571	0,104478	0,1945495	0,186765	0,135735	0,163915	0,1649895	0,179206	0,1226885	0,163454	0,1164315	0,084145	0,530608	0,585205	0,1195565	0,1269735	0,1953945	0,1586885	0,1506935	0,0453435	0,148736	0,172319	0,102355	0,1513795	0,433709	0,2625275	0,1117775	0,197467	0,0912985	0,15816	0,1760035	0,186387	0,153322	0,1001565	0,19529	0,1957765	0,0995565	0,123843	0,2115355	0,22653	0,101239	0,136686	0,1215455	0,218074	0,073535	0,0722635	0,1165225	0,1273975	0,0983155	0,1038045	0,122781	0,1823275	0	0	0,012195	0	0	0,011111	0,093339	0,1226	0,0819075	0,113733	0,1762905	0,1722945	0,106185	0,237686	1	0,1958675	0,1343775	0,187439	0,225042	0,163931	0,1783335	0,171764	0,119342	0,173	0,160207	0,1461785	0,126641	0,188454	0,085366	0,133065	0,109945	0,18487	0,1167915	0,0672165	0,1221885	0,15432	0,1174015	0,114645	0,1137165	0,183006	0,1413435	0,0879915	0,131412	0,031285	0,174625	0,145233	0,150723	0,166287	0,1223275	0,2227795	0,240582	0,1554675	0,164318	0,1398425	0,190092	0,1148955	0,0761705	0,1048	0,0913	0,062635	0,059153	0,1631685	0,149821	0,145525	0,1587145	0,160532	0,134931	0,130646	0,1189175	0,0836565	0,1028135	0,1510705	0,09424	0,1794785	0,038781	0,2313165	0,154065	0,084716	0,170305	0,158306	0,1526265	0,1288035	0,166993	0,130049	0,05331	0,122084	0,1704525	0,0705475	0,0800405	0,428282	0,1383205	0,0656525	0,134103	0,409866	0,1068785	0,153668	0,1145485	0,1103755	0,1439325	0,2181	0,107836	0,19025	0,1487105	0,0761495	0,134915	0,1078495	0,0659355	0,115612	0,112207	0,1671255	0,1186015	0,1196	0,1184965	0,1184815	0,152918	0,1216445	0,102355	0,1403515	0,09179	0,159413	0,103236	0,0555555	0,131806	0,1434435	0,1582035	0,224251	0,2009275	0,1103095	0,0969935	0,147899	0,1104195	0,147872	0,160497	0,1418995	0,0727375	0,2423185	0,093549	0,1512635	0,1874755	0,0983985	0,143972	0,144396	0,118809	0,224531	0,060617	0,2176325	0,132743	0,077438	0,1592005	0,110885
D00594	0,1341045	0,177116	0,2332715	0,1385745	0,2175015	0,173437	0,1005195	0,251028	0,2689015	0,1891725	0,2434165	0,2655685	0,19259	0,093145	0,210461	0,1011865	0,164752	0,2227595	0,193037	0,221245	0,201051	0,2751565	0,1710725	0,075352	0,2306015	0,1014455	0,2021315	0,098731	0,2069795	0,2313095	0,17115	0,2885995	0,1948265	0,167105	0,05319	0,246898	0,1372045	0,1012715	0,1057795	0,2239565	0,158322	0,1663325	0,115371	0,141425	0,2088275	0,069355	0,095533	0,123258	0,109916	0,186706	0,074417	0,2475875	0,053925	0,088025	0,156993	0,2082465	0,0956905	0,07211	0,091155	0,094362	0,0128205	0,02439	0,025641	0,02439	0,02439	0,023256	0,17438	0,2432515	0,1881315	0,0978755	0,183287	0,192565	0,2288235	0,142186	0,209005	1	0,076387	0,1081135	0,1540895	0,231978	0,1386225	0,12842	0,2721	0,098205	0,259685	0,0925405	0,1981635	0,2123235	0,153181	0,252201	0,2207075	0,1881895	0,14541	0,0677315	0,12428	0,1217085	0,08858	0,086632	0,06948	0,2156515	0,1475045	0,15366	0,159225	0,032805	0,100981	0,138558	0,1622405	0,17499	0,1229875	0,264696	0,280928	0,2253765	0,242397	0,111228	0,128874	0,1418895	0,149021	0,2085415	0,1140785	0,1194695	0,085721	0,1811485	0,1983495	0,27645	0,223589	0,1855115	0,186975	0,1683615	0,160628	0,144785	0,149381	0,1404295	0,098216	0,092027	0,003955	0,435837	0,2338685	0,158566	0,1768855	0,1771615	0,098275	0,1646155	0,23554	0,1804485	0,0665055	0,214185	0,238267	0,085861	0,1665385	0,168705	0,1386905	0,0983285	0,181507	0,182075	0,22613	0,2173535	0,2544735	0,162965	0,199451	0,292541	0,1447895	0,2375675	0,173115	0,149243	0,2207085	0,148301	0,065893	0,1745335	0,158744	0,0951855	0,080177	0,197294	0,1640435	0,1675715	0,1232805	0,2780095	0,2478885	0,2072415	0,13424	0,259108	0,1527155	0,1416425	0,2324015	0,1880915	0,161749	0,1638375	0,0910945	0,2228525	0,123003	0,199785	0,151701	0,1872615	0,192952	0,3075175	0,2279385	0,2875975	0,174315	0,23119	0,221202	0,203535	0,0867275	0,1605905	0,2094265	0,30075	0,1753705	0,1825265	0,1137545	0,1542225	0,0795055	0,149566
D00607	0,03808	0,038091	0,144915	0,0686275	0,12822	0,0089285	0,016103	0,072637	0,054689	0,0183155	0,1014135	0,045552	0,0592245	0,0318965	0,0257115	0,0175965	0,018182	0,0670735	0,071025	0,170595	0,136165	0,143151	0,056309	0,0626865	0,083544	0,0169815	0,087172	0,020408	0,020425	0,0717615	0,053996	0,0803995	0,1291445	0,088145	0,0117885	0,037736	0,0892605	0,0087945	0,016158	0,0482005	0,037643	0,0092595	0,038788	0,0497915	0,009091	0,030506	0,065308	0,0511335	0,015364	0,04754	0,048892	0,06504	0,0227275	0,000375	0,008772	0,029866	0,0497065	0,1485835	0,067978	0,048891	0	0	0	0	0	0,0108695	0,0099405	0	0,008772	0,022812	0,031755	0,061839	0,05	0,0925315	0,1343775	0,076387	1	0,0724795	0,0775405	0,016108	0,014768	0,0166985	0,0179605	0,017259	0,060204	0,022222	0,0261425	0,1022635	0,0212765	0,026202	0,0602845	0,057698	0,048708	0,1629935	0,0607245	0,059878	0,0580655	0,062895	0,0557855	0,062354	0,034806	0,0086645	0,018477	0,021323	0,0213235	0,069914	0,1114615	0,0472855	0,029812	0,049601	0,086595	0,0790905	0,0730035	0,030415	0,033836	0,0573645	0,03902	0,051948	0,111984	0,011111	0,010204	0,1222015	0,0579855	0,074878	0,0607075	0,027778	0,0490195	0,0384615	0,017857	0,037253	0,0089285	0,0855175	0	0,0710765	0,0442085	0,0688675	0,017857	0,007543	0,031082	0,009436	0,0942425	0,0656265	0,0653285	0,0508235	0,1187805	0,057286	0,0845225	0,00035	0,0342055	0,13524	0,067612	0,004915	0,0317175	0,1165765	0,021402	0,0861935	0,017398	0,065416	0,020003	0,058535	0,0212085	0,098757	0,028118	0,0742705	0,060646	0,07	0,024673	0,050633	0,0525745	0,6158785	0,051885	0,0621715	0,14805	0,148005	0,018097	0,0182565	0,028846	0,0673075	0,00031	0,0478215	0,0279355	0,046223	0,0595145	0,1134925	0,045674	0,074349	0,0607585	0,014274	0,034091	0,13104	0,1382765	0,1008065	0,140955	0,0224345	0,034381	0,0817065	0,0130605	0,0636085	0,0636275	0,081799	0,043936	0,0473165	0,0442495	0,0598075	0,0325275	0,190482	0,0227275	0,078535	0,049505	0,0216715
