	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00559	0,0416665	0,098909	0,0847025	0,0416665	0,110015	0,0941885	0,116039	0,139123	0,1142855	0,0689655	0,0969825	0,104124	0,0805155	0,1708235	0,114173	0,080645	0,074074	0,0731705	0,127028	0,142405	0,096154	0,0882355	0,127078	0,0625	0,072883	0,144775	0,113704	0,1041665	0,100678	0,0843395	0,1561715	0,086093	0,0948185	0,14356	0,0588235	0,0697675	0,048387	0,0686275	0,133143	0,0884125	0,09375	0,136136	0,109375	0,0526315	0,1333335	0,048565	0,066949	0,078125	0,090909	0,097222	0,133988	0,123954	0,129697	0,096774	0,129893	0,05	0,122481	0,081081	0,0833335	0,0773985	0,089592	0,088023	0,074087	0,097561	0,0833335	0,1237045	0,074074	0,102941	0,0454545	1	0,114928	0,1166665	0,1509945	0,143535	0,0518765	0,0925925	0,111111	0,0652175	0,161463	0,102312	0,0944285	0,1385255	0,0494535	0,0857145	0,0754045	0,0789475	0,113571	0,109375	0,126792	0,0662005	0,0625	0,0933415	0,06	0,06	0,0591355	0,0510205	0,122446	0,157851	0,0713965	0,0911285	0,1617155	0,1737565	0,0882355	0,0898205	0,112903	0,0745765	0,129205	0,090605	0,0911435	0,109375	0,1002705	0,128455	0,0892855	0,1166665	0,1716485	0,0983935	0,0666665	0,0897755	0,1249905	0,124775	0,118421	0,0748	0,1023135	0,1000455	0,110183	0,0625	0,171445	0,1060605	0,1024405	0,0465115	0,098022	0,112903	0,149058	0,1622155	0,0723525	0,1206895	0,115678	0,0555555	0,1504745	0,202069	0,117593	0,0891135	0,096774	0,114981	0,102564	0,1862265	0,157204	0,19988	0,0681455	0,117093	0,097939	0,1232225	0,116648	0,12174	0,1147115	0,074468	0,13206	0,0885025	0,1020925	0,107143	0,0795085	0,1652355	0,1423755	0,0813955	0,044506	0,0604465	0,0907485	0,0625	0,0857145	0,0882355	0,0714285	0,0833335	0,1043495	0,0555555	0,111607	0,08848	0,0929375	0,0857145	0,090909	0,112903	0,1034485	0,132198	0,0958805	0,1142855	0,0801195	0,063968	0,22608	0,106445	0,10396	0,097323	0,09905	0,088889	0,0811935	0,1186865	0,04321	0,057964	0,139782	0,144135	0,078125	0,0882355	0,1074285	0,1019255	0,101879	0,0663015	0,0833925	0,121909	0,12833	0,0718215	0,0957905	0,096154	0,107143	0,058197	0,112903	0,0907085	0,0833325	0,100982	0,0960005	0,046875	0,0575715	0,0792555	0,0996795	0,098834	0,16744
D00560	0,076467	0,112671	0,0714625	0,0185185	0,10028	0,0706425	0,1214495	0,142805	0,4356385	0,112481	0,0775725	0,1734015	0,1667445	0,1092965	0,4667235	0,107999	0,1789795	0,283887	0,238595	0,3115015	0,111155	0,241405	0,071988	0,176115	0,2105765	0,108863	0,0544455	0,075	0,2215585	0,096639	0,252862	0,1373105	0,135666	0,170163	0,193397	0,179874	0,1120785	0,2336395	0,136671	0,0682055	0,0626895	0,311077	0,1024645	0,075809	0,05	0,200593	0,0490185	0,1580715	0,22774	0,13936	0,159595	0,139842	0,3251655	0,164127	0,135296	0,0533935	0,3115775	0,190663	0,182244	0,130395	0,2343735	0,4406455	0,206435	0,2473475	0,0357145	0,0697675	0,0794085	0,1244865	0,0394735	0,114928	1	0,1886315	0,175716	0,13593	0,0912395	0,122425	0,0837055	0,058764	0,198648	0,174963	0,1830305	0,2035805	0,0980605	0,1708045	0,1675345	0,164861	0,1992495	0,0728485	0,2427135	0,177367	0,1514155	0,0426375	0,1205585	0,1902705	0,185032	0,1025215	0,1245365	0,089853	0,1149755	0,0585405	0,13266	0,119786	0,1792485	0,145556	0,1787565	0,120096	0,116236	0,150746	0,0651135	0,1289595	0,139751	0,110785	0,1131305	0,1153565	0,146297	0,399335	0,076128	0,173141	0,1884205	0,076814	0,2630525	0,179266	0,2705965	0,2208415	0,22965	0,312095	0,2247305	0,230482	0,202176	0,2112415	0,0524305	0,220755	0,09722	0,114003	0,228349	0,1045425	0,1153745	0,0894895	0,16819	0,14249	0,226456	0,1056575	0,1704515	0,2516595	0,462313	0,267465	0,1796685	0,260801	0,110209	0,105926	0,1136025	0,1846815	0,242309	0,2047895	0,0997405	0,125044	0,128522	0,103919	0,172474	0,1081235	0,077925	0,110673	0,233353	0,0829685	0,1855665	0,0454545	0,0625	0,13419	0,110115	0,249145	0,0925675	0,0903175	0,2749455	0,1337955	0,11617	0,096324	0,173917	0,1701445	0,069885	0,20427	0,125591	0,1104155	0,1825655	0,243843	0,0625105	0,104425	0,174156	0,124317	0,158595	0,155366	0,082975	0,198652	0,253433	0,1263535	0,154146	0,1511095	0,1334215	0,0821475	0,2751315	0,1862305	0,2168825	0,333119	0,194713	0,1245755	0,1534965	0,0393235	0,198775	0,2256445	0,189411	0,0734285	0,0960505	0,155703	0,238385	0,10693	0,15731	0,1705555	0,09989	0,046102	0,14712	0,148211	0,192998	0,1394055	0,1351055
D00563	0,2964165	0,091017	0,0357145	0,0384615	0,116011	0,0487805	0,16283	0,1958505	0,187073	0,1683315	0,0357145	0,1898795	0,095238	0,0911295	0,22118	0,0740345	0,0719815	0,1643445	0,2065135	0,152305	0,1433195	0,303892	0,078125	0,197324	0,1420675	0,1562805	0,0405405	0,051724	0,178695	0,0988885	0,372245	0,111111	0,0792775	0,250818	0,2012205	0,1392865	0,326935	0,224626	0,143735	0,034091	0,056404	0,2074395	0,136482	0,134773	0,055874	0,096644	0,0697675	0,1135005	0,308358	0,167464	0,2133815	0,1531665	0,30985	0,2211655	0,2071705	0,0142855	0,272686	0,182103	0,117973	0,185812	0,128404	0,2208065	0,1638115	0,2016155	0,0166665	0,1058835	0,132368	0,226824	0	0,1166665	0,1886315	1	0,1200765	0,114247	0,0698365	0,13718	0,087075	0,05	0,1988605	0,1997395	0,1554045	0,137943	0,0724205	0,153039	0,162194	0,169875	0,1958165	0,0549115	0,2066465	0,136535	0,091881	0,029412	0,105161	0,09488	0,1016925	0,07305	0,1329115	0,0743335	0,0808735	0,0712825	0,2370945	0,1038035	0,20813	0,146521	0,1874135	0,1264715	0,1820815	0,157239	0,081081	0,1019	0,1356575	0,111278	0,100485	0,1181005	0,149972	0,2139255	0,103936	0,2298505	0,1993735	0	0,2490245	0,142945	0,1944945	0,146732	0,207965	0,2432925	0,4274735	0,329012	0,2333705	0,107378	0,03	0,816023	0,119711	0,10471	0,248533	0,094559	0,1621925	0,120674	0,1851325	0,130235	0,207532	0,09375	0,379805	0,1890555	0,2187745	0,2543865	0,16076	0,3129545	0,100571	0,122589	0,0743115	0,1969065	0,2260345	0,1269695	0,10832	0,109698	0,18615	0,192336	0,112271	0,100564	0,084121	0,10387	0,171574	0,0829835	0,087898	0,0151515	0	0,1914535	0,0793375	0,306217	0,0662445	0,080133	0,309725	0,118699	0,194438	0,0777945	0,128587	0,1756515	0,0677275	0,2765995	0,1641225	0,106875	0,136248	0,264035	0,0609755	0,093914	0,1422465	0,090909	0,141875	0,157719	0,056818	0,160643	0,1632145	0,337547	0,0798145	0,0689665	0,1116545	0,0757575	0,37458	0,103837	0,2144405	0,2823665	0,1423335	0,0918255	0,108881	0,048387	0,107143	0,1499175	0,125391	0,089132	0,100674	0,152949	0,352695	0,13726	0,106574	0,1466075	0,16443	0,0135135	0,0919755	0,118181	0,218136	0,10034	0,1915335
D00574	0,134484	0,12934	0,0895475	0,096933	0,14204	0,0432265	0,1481125	0,1432785	0,247963	0,114066	0,0935575	0,11167	0,088455	0,0758485	0,121388	0,1399795	0,1863385	0,060034	0,105055	0,232435	0,12225	0,12534	0,048387	0,1045	0,1080775	0,1285	0,066146	0,2420865	0,211571	0,088396	0,1550265	0,101195	0,192083	0,10984	0,124148	0,124491	0,110197	0,13845	0,1532285	0,0931225	0,0773375	0,133171	0,091224	0,0865535	0,0588235	0,1207075	0,095195	0,101034	0,11416	0,149473	0,0762475	0,097409	0,143447	0,078645	0,1402535	0,37139	0,135461	0,142143	0,0837185	0,0972725	0,098248	0,117916	0,106188	0,224752	0,0384615	0,1337645	0,108849	0,142307	0	0,1509945	0,175716	0,1200765	1	0,1533165	0,06755	0,1173845	0,0927955	0,0941515	0,160888	0,139538	0,0849935	0,1221555	0,078465	0,123722	0,0885045	0,1137145	0,12421	0,0750595	0,125012	0,09703	0,088958	0,046778	0,071425	0,0940085	0,0685105	0,0608305	0,109641	0,2540115	0,0526775	0,0658765	0,102117	0,0991075	0,138815	0,117174	0,100995	0,1291335	0,156123	0,13349	0,1184505	0,256404	0,1013905	0,134385	0,113746	0,096874	0,0922085	0,3409955	0,2249795	0,10446	0,0886755	0,0475945	0,223878	0,080785	0,1445495	0,0806255	0,106684	0,111038	0,172517	0,1189355	0,126926	0,16206	0,0481235	0,116573	0,13397	0,127486	0,10064	0,10245	0,0931155	0,068897	0,117566	0,1353285	0,115076	0,0840885	0,124824	0,142985	0,162695	0,1563865	0,172925	0,111126	0,1401015	0,1995205	0,0687375	0,127334	0,129368	0,182434	0,12523	0,07463	0,1376375	0,0981475	0,093239	0,120318	0,0988005	0,124581	0,065007	0,0565785	0,1118235	0,034483	0,0384615	0,091168	0,138896	0,13313	0,1144655	0,0978985	0,1445715	0,082042	0,120697	0,1303845	0,133318	0,148956	0,065398	0,1569485	0,1277785	0,202992	0,1271405	0,1278655	0,030405	0,154535	0,142577	0,10084	0,0833885	0,127175	0,188645	0,144584	0,1056485	0,159541	0,0304305	0,110946	0,1488	0,046875	0,142411	0,1376105	0,11823	0,16451	0,12656	0,069805	0,0955085	0,0735815	0,121085	0,0894015	0,104289	0,074074	0,1522445	0,099762	0,122723	0,1390735	0,139311	0,096758	0,1480165	0,052433	0,0594115	0,0735155	0,1749165	0,11564	0,3008325
D00598	0,0721035	0,1240815	0,115025	0,0536455	0,146322	0,112055	0,12528	0,1288465	0,195267	0,107104	0,117765	0,108368	0,076087	0,115076	0,2356205	0,5257225	0,207866	0,264345	0,1390565	0,206645	0,098859	0,112558	0,1060605	0,182955	0,1165745	0,1877705	0,0657895	0,080816	0,197303	0,2266365	0,129138	0,0625	0,1812805	0,149507	0,1289165	0,14676	0,1015105	0,1708345	0,1984915	0,126796	0,1368365	0,135494	0,3712465	0,111001	0,111111	0,10014	0,0563465	0,182565	0,118548	0,215387	0,1842765	0,552192	0,140524	0,1217305	0,157999	0,068748	0,1494655	0,147212	0,406453	0,105415	0,135217	0,1787545	0,1130795	0,131695	0,101487	0,112903	0,060606	0,190848	0,0357145	0,143535	0,13593	0,114247	0,1533165	1	0,2211165	0,114758	0,109375	0,0786	0,122326	0,156812	0,099829	0,2815745	0,2321705	0,154368	0,188223	0,13458	0,182317	0,150872	0,2134585	0,1482375	0,17394	0,115275	0,237618	0,152305	0,1579405	0,21003	0,156423	0,156995	0,1149815	0,1171115	0,123275	0,118943	0,232654	0,12887	0,1352915	0,147543	0,128607	0,166305	0,052429	0,129228	0,151368	0,1636395	0,2520035	0,176265	0,1966965	0,1273925	0,0605605	0,1519475	0,1528865	0,065335	0,1652525	0,132567	0,115324	0,110115	0,1465965	0,114673	0,107473	0,1604935	0,087757	0,1328025	0,1069985	0,129441	0,1926725	0,417547	0,1209825	0,250678	0,1284755	0,1088755	0,1865215	0,1901815	0,1090555	0,065719	0,097582	0,122101	0,1289925	0,146159	0,1041305	0,124926	0,2289355	0,0833335	0,237196	0,210956	0,202581	0,2028875	0,0955155	0,249708	0,1645445	0,144	0,1212265	0,29554	0,1350065	0,331312	0,0815435	0,0732	0,1061505	0,09104	0,089992	0,172795	0,258835	0,128263	0,5409135	0,169584	0,1628105	0,215868	0,164722	0,44194	0,1779365	0,16267	0,333793	0,1289765	0,21662	0,0930235	0,2694105	0,164195	0,116261	0,2321	0,152988	0,0756225	0,143062	0,130651	0,1325575	0,1453345	0,117248	0,125415	0,1608065	0,089033	0,832835	0,121212	0,1259255	0,201624	0,098211	0,149534	0,217433	0,159844	0,206817	0,0321865	0,060606	0,116063	0,120834	0,078125	0,20306	0,14527	0,118916	0,1725545	0,0843255	0,128857	0,1362365	0,1193645	0,1223675	0,212205	0,1582045	0,148667	0,179005
D00601	0,0594185	0,163529	0,1569255	0,085191	0,1398935	0,1361795	0,0779555	0,0886565	0,1359785	0,083458	0,1775885	0,0934505	0,0864245	0,0859715	0,130117	0,1996425	0,155219	0,1582995	0,1314465	0,1407455	0,036323	0,082247	0,060345	0,1274005	0,1367315	0,1253565	0,055077	0,0827295	0,137597	0,209041	0,083052	0,0545455	0,1378405	0,14407	0,119658	0,2094615	0,096749	0,1075615	0,128953	0,138048	0,098946	0,0735995	0,186	0,0906035	0,096156	0,1575115	0,0373405	0,160232	0,083766	0,100295	0,110748	0,187576	0,1062605	0,112958	0,114211	0,0429235	0,1122935	0,1311625	0,173514	0,0946235	0,1410725	0,1699215	0,1221925	0,10009	0,0501065	0,0708865	0,0636365	0,085855	0,0092595	0,0518765	0,108466	0,0698365	0,06755	0,2211165	1	0,0355385	0,057759	0,0306765	0,0835585	0,117354	0,147221	0,1936725	0,877215	0,1386595	0,1991805	0,214428	0,22864	0,0970985	0,106054	0,1806675	0,2318015	0,173497	0,252073	0,257591	0,2718445	0,228398	0,07049	0,108607	0,131759	0,068933	0,144751	0,08697	0,063732	0,1303525	0,1259265	0,243259	0,08487	0,2192665	0,039128	0,0567405	0,136673	0,1299455	0,1574675	0,095312	0,1732765	0,1064025	0,032173	0,0949495	0,111425	0,1025605	0,092569	0,164291	0,0773085	0,102113	0,156794	0,0849905	0,067459	0,0729255	0,131705	0,1714045	0,1737265	0,078415	0,1311485	0,1519445	0,112445	0,3556555	0,151647	0,150482	0,069333	0,1101325	0,1554315	0,0772005	0,0692415	0,1420145	0,0848495	0,0950065	0,137105	0,08102	0,151981	0,063075	0,152099	0,1713715	0,129558	0,2146265	0,223648	0,239044	0,102701	0,245783	0,1896125	0,15442	0,3749325	0,1633195	0,0595665	0,033049	0,195114	0,1383905	0,095014	0,237814	0,342502	0,088622	0,32333	0,232194	0,1093985	0,257131	0,117639	0,5713215	0,2284865	0,1652395	0,193763	0,0951875	0,178046	0,066682	0,2184715	0,1083725	0,1363365	0,1561395	0,08888	0,081001	0,158224	0,122139	0,1257735	0,1075395	0,1796885	0,0537645	0,19641	0,2160895	0,2694415	0,059322	0,086722	0,1727325	0,1620355	0,112539	0,1990975	0,303732	0,448562	0,1665965	0,0535715	0,1473885	0,1854	0,0438595	0,1909875	0,200333	0,085196	0,0762255	0,167385	0,166227	0,091147	0,16144	0,1359745	0,271604	0,122994	0,165945	0,0597905
D00604	0,10056	0,082485	0,0128205	0,0441175	0,0862085	0,026316	0,098339	0,101535	0,155367	0,097699	0,0128205	0,1415865	0,0651005	0,0454545	0,107971	0,0687865	0,1595715	0,079293	0,159865	0,154719	0,9116015	0,1634085	0,051724	0,0697815	0,0520895	0,112978	0,064516	0,04	0,113001	0,0622955	0,146372	0,0833335	0,0710305	0,099079	0,064255	0,061764	0,0718135	0,0737135	0,1222945	0,012195	0,063715	0,0983905	0,098089	0,1071605	0,0625	0,045539	0,0365855	0,0835785	0,1180215	0,0872295	0,10243	0,12793	0,17606	0,0859135	0,109405	0,034483	0,168902	0,17334	0,112706	0,127755	0,0662045	0,081107	0,0741685	0,104854	0,02	0,076923	0,08	0,11073	0,0789475	0,0925925	0,122425	0,13718	0,1173845	0,114758	0,0355385	1	0,2241755	0,0208335	0,0948045	0,137402	0,0534655	0,0786475	0,0368725	0,093234	0,058758	0,0974275	0,115285	0,079305	0,1292475	0,0667925	0,0660045	0,0104165	0,041835	0,042055	0,0478265	0,0417715	0,091944	0,1146935	0,048253	0,029412	0,122422	0,12648	0,1033	0,0890285	0,130265	0,0699275	0,112926	0,0623945	0,042857	0,139046	0,086286	0,1065965	0,098184	0,200107	0,0812275	0,1051845	0,051724	0,0934555	0,095935	0,0185185	0,15546	0,051835	0,0898515	0,0774875	0,0827855	0,083301	0,133838	0,114973	0,0933055	0,0529555	0,0106385	0,156377	0,1107405	0,098919	0,071555	0,140623	0,087271	0,0590995	0,1226415	0,0946845	0,087081	0,0689655	0,150068	0,104574	0,132833	0,115138	0,078335	0,1312875	0,0652525	0,0581395	0,0831355	0,110886	0,1170955	0,0908815	0,0589365	0,0436115	0,1179915	0,17799	0,0447085	0,0736535	0,0606085	0,098429	0,0940325	0,055004	0,041425	0	0,02	0,053307	0,058778	0,1891275	0,0607335	0,0574405	0,11043	0,0472295	0,105096	0,0688715	0,065265	0,0753995	0,060696	0,1228595	0,115146	0,0657895	0,0616785	0,114101	0,025641	0,060669	0,2039385	0,0666665	0,0907935	0,0977515	0,0238095	0,0939935	0,10473	0,143202	0,03891	0,0359885	0,111235	0,0689655	0,1065535	0,1101675	0,0750205	0,108835	0,063691	0,0363975	0,0486965	0,037037	0,08	0,0911955	0,0501105	0,207466	0,0737185	0,055814	0,1233945	0,1062355	0,0526965	0,0601945	0,113088	0	0,046033	0,0503955	0,0847185	0,07955	0,1417115
D00606	0,102373	0,1037	0,015135	0,0135135	0,1041665	0,0125	0,0654585	0,08847	0,1772685	0,0945475	0,01562	0,1291025	0,0743805	0,0308065	0,0860005	0,148148	0,214174	0,0941135	0,151449	0,160309	0,203873	0,155294	0,111111	0,0889635	0,0507985	0,0755895	0,100585	0,0462115	0,162626	0,070534	0,118386	0,09674	0,1499595	0,0828925	0,111194	0,091351	0,114871	0,0985275	0,083335	0,015385	0,098584	0,096795	0,169348	0,0913995	0,098374	0,1089075	0,028836	0,164085	0,0781675	0,0777875	0,101169	0,148277	0,1323495	0,085305	0,099114	0,056844	0,125096	0,0876885	0,1331745	0,121215	0,0916525	0,058183	0,0737925	0,0642495	0,0625	0,076209	0,078088	0,0805735	0,075	0,111111	0,0837055	0,087075	0,0927955	0,109375	0,057759	0,2241755	1	0,203168	0,110368	0,1352625	0,064095	0,113675	0,0625665	0,1278105	0,1022535	0,117316	0,1062185	0,114658	0,1151655	0,06969	0,1383675	0,0208335	0,0620145	0,05538	0,0632905	0,064675	0,0920255	0,2069715	0,0468135	0,020448	0,1167285	0,1458335	0,0761995	0,1128725	0,131814	0,0596955	0,088907	0,0824385	0,018718	0,116555	0,128565	0,125	0,1153845	0,10213	0,128908	0,117853	0,043065	0,0654655	0,094854	0,130435	0,110043	0,07059	0,114486	0,089132	0,064223	0,0681425	0,1346015	0,0772695	0,1104055	0,1482635	0,0212765	0,104649	0,13407	0,1153845	0,083595	0,173638	0,117815	0,0871435	0,129844	0,140945	0,150071	0,0772215	0,1683095	0,0732385	0,081655	0,093884	0,10811	0,0923055	0,070245	0,0918235	0,0853005	0,15106	0,0848825	0,130075	0,131147	0,06467	0,0847075	0,129482	0,0696115	0,111111	0,0786245	0,1153845	0,065005	0,253198	0,1018705	0,0357145	0,11578	0,0761225	0,1089355	0,130219	0,090909	0,0807545	0,0690695	0,056818	0,1667735	0,1067285	0,099934	0,1130405	0,0757575	0,100694	0,183515	0,1020595	0,090909	0,0702725	0,012195	0,13112	0,12899	0,0950985	0,122211	0,123011	0,0146835	0,100699	0,1276715	0,0833335	0,046365	0,0801695	0,1060605	0,1296295	0,068105	0,21772	0,111411	0,0786545	0,09834	0,0555215	0,0794835	0,0217065	0,092133	0,0894405	0,07747	0,5801885	0,111111	0,0751075	0,08301	0,0762345	0,0728995	0,060343	0,0806795	0,0151515	0,0465245	0,081515	0,104222	0,2276235	0,1904925
D00607	0,001305	0,0245015	0,0442845	0,0759835	0,021739	0,0519445	0,038441	0,0734945	0,15873	0,01049	0,0473295	0,0089285	0,016368	0,070295	0,051974	0,051435	0,0253265	0,0241935	0,0185185	0,1023335	0,0212765	0,042077	0,0416665	0,009434	0,17196	0,0626775	0,107731	0,201595	0,135561	0,032713	0,0689415	0,000615	0,094055	0,037736	0,0191185	0,0217645	0,00069	0,094784	0,0748415	0,042618	0,0490195	0,087922	0,057567	0,0089695	0,0384615	0,0544765	0,1042585	0,0521155	0,042071	0,090665	0,009091	0,043511	0,0663755	0,0092595	0,0714285	0,066843	0,0637815	0,10542	0,041545	0	0,0078875	0,06029	0,0167515	0,0924955	0,0227275	0,0702385	0,000665	0,1103875	0	0,0652175	0,058764	0,05	0,0941515	0,0786	0,0306765	0,0208335	0,203168	1	0,055954	0,1122965	0,015444	0,0392475	0,031724	0,0616315	0,0086205	0,0149915	0,038006	0,048077	0,0945915	0,016599	0,0604385	0,0448175	0,126541	0,0800675	0,025872	0,1327235	0,0466515	0,0481705	0,03916	0,114149	0,1195515	0,010204	0,1280365	0,136564	0,009091	0,147753	0,095419	0,0715755	0,1161665	0,0228585	0,060582	0,0212765	0,01	0,028846	0,063584	0,1090935	0,0760865	0,0927205	0,017857	0,095391	0,0867305	0,035519	0,027687	0,007758	0,0983655	0,0482335	0,0437435	0,0977275	0,0508815	0,028308	0,0460075	0,0490195	0,0106385	0,035298	0,101837	0,029412	0,0447675	0,067442	0,068287	0,0675585	0,085497	0,00349	0,0662655	0,082266	0,0612675	0,0717475	0,020637	0,062014	0,0337285	0,0671815	0,030653	0,05932	0,0839825	0,099428	0,120325	0,1322585	0,058911	0,0303435	0,0898755	0,042597	0,025447	0,020408	0,0494945	0,6005985	0,055636	0,1075945	0,056269	0,0242735	0,0318405	0,05259	0,0375725	0,0180315	0,0675365	0,0189215	0,051083	0,029412	0,0185185	0,018164	0,037113	0,0629645	0,019608	0,0731975	0,0272725	0,092395	0,049398	0,0729635	0,102041	0,019666	0,0272495	0,0864895	0,1128185	0,1032765	0,014624	0,034091	0,029878	0,083795	0,0777865	0,0408165	0,0472005	0,061245	0,0658735	0,1085075	0,040563	0,0396395	0,0396475	0,0604845	0,0109765	0,0132955	0,0298785	0,1190745	0,02	0,016949	0,0384615	0,12733	0,0279035	0,0166115	0,08043	0,059623	0,0832825	0,0317835	0,0751115	0,121557	0,1082675
D00609	0,0880435	0,094101	0,021116	0,042553	0,0930735	0,04	0,144323	0,102123	0,224225	0,2000445	0,021461	0,155751	0,109491	0,076642	0,25078	0,12057	0,099591	0,1826895	0,1464055	0,2793825	0,097457	0,2595375	0,053884	0,1243445	0,125063	0,111116	0,076133	0,0694445	0,186878	0,0680125	0,217652	0,1093	0,102745	0,14173	0,159525	0,150691	0,173393	0,205797	0,115106	0,030792	0,070702	0,2174165	0,1047785	0,07097	0,070267	0,1044805	0,0819	0,110431	0,2571735	0,134636	0,1414005	0,14648	0,2285325	0,1286	0,12957	0,036866	0,217117	0,14402	0,116864	0,1308565	0,157463	0,2143215	0,148413	0,187916	0,0555555	0,0789475	0,105382	0,1388925	0,0142855	0,161463	0,198648	0,1988605	0,160888	0,122326	0,0835585	0,0948045	0,110368	0,055954	1	0,159857	0,145052	0,1229525	0,078893	0,1316875	0,1492925	0,1161055	0,130514	0,0819905	0,18597	0,1579195	0,0943225	0,0338985	0,103061	0,153773	0,1056395	0,0858375	0,120914	0,22071	0,1449685	0,1005515	0,132145	0,1353715	0,115891	0,1242375	0,1613395	0,1030025	0,153023	0,1764665	0,0547065	0,1049535	0,153858	0,105447	0,225502	0,133345	0,184001	0,200976	0,0638205	0,1340645	0,1515015	0,025	0,243381	0,2107325	0,1992265	0,162657	0,148181	0,2449655	0,240625	0,1770765	0,1436395	0,1465995	0,0254235	0,2141545	0,106425	0,117468	0,2255385	0,100255	0,139835	0,0853855	0,1856265	0,610089	0,231599	0,093365	0,162457	0,190331	0,2235565	0,1865815	0,2644325	0,17837	0,0784375	0,134443	0,0838185	0,222256	0,1770105	0,1857305	0,0916105	0,106975	0,127911	0,1154595	0,1267195	0,0972785	0,0712575	0,115808	0,1542695	0,0590065	0,09636	0,02439	0,026316	0,114983	0,1103125	0,2800325	0,0779775	0,083033	0,23643	0,168428	0,14561	0,085666	0,101513	0,1677515	0,0962155	0,1436105	0,183413	0,146835	0,19908	0,1834165	0,0392155	0,0965535	0,123894	0,091901	0,170204	0,134914	0,05368	0,2177655	0,1614095	0,110206	0,1237505	0,0827945	0,1199775	0,065539	0,2833505	0,105049	0,223808	0,1672	0,111313	0,078693	0,0894935	0,043	0,089531	0,1206625	0,1263385	0,081081	0,0974985	0,099921	0,1648045	0,143855	0,152262	0,153803	0,17376	0,0108695	0,098553	0,112326	0,2328485	0,107338	0,248039
